,times,energy,brightness,bandwidth,noise,onset,spectrum_changes
35,3.250793650793651,0.24584611,1117.3740669055617,2231.169825531461,0.03173828125,6.2345753,6.8265233
36,3.3436734693877552,0.15661117,1646.1017612181568,2072.2740183160013,0.04541015625,7.4787807,6.9593415
37,3.436553287981859,0.14090009,2524.947568756756,3199.49518811201,0.0634765625,1.2976363,3.3009691
38,3.5294331065759637,0.14418937,1825.7509710790268,2512.103966790557,0.02197265625,4.64489,3.8837142
39,3.622312925170068,0.07612683,3406.2980221763546,3267.1856140177156,0.07958984375,2.7145898,5.7715487
40,3.7151927437641725,0.04537891,1412.7929598023115,2279.2287248528974,0.046875,0.30464217,0.24713275
41,3.8080725623582765,0.04592204,1632.0878444942375,2532.9963971031675,0.05126953125,1.5350262,3.4615335
42,3.900952380952381,0.19645841,3020.285205470221,2833.829240093949,0.14599609375,22.985058,25.129478
43,3.9938321995464854,0.039403442,2713.16205658919,2933.1554037373385,0.125,0.003438875,0.13262725
44,4.08671201814059,0.03594323,1799.3669286935929,2448.7954296899525,0.06494140625,0.38816732,0.8661639
45,4.179591836734694,0.039572798,3432.1646837659146,3419.360290988868,0.09521484375,4.674611,8.619402
46,4.272471655328798,0.052511718,2715.849675491409,3200.812631254562,0.05419921875,1.4490108,2.798553
47,4.365351473922902,0.11393736,1746.5857125111752,2026.264662649299,0.048828125,11.448589,8.511239
48,4.458231292517007,0.1774191,2203.754459759278,2930.644567138913,0.044921875,3.0044904,5.078315
49,4.551111111111111,0.16699675,1124.729404007173,1975.0702806048055,0.02001953125,1.0100996,0.94817036
50,4.6439909297052155,0.15748894,1593.123503849056,2516.4317991944877,0.04296875,3.107665,6.2025666
51,4.73687074829932,0.07657967,1246.3638581292018,1991.1047030003292,0.05419921875,0.21269417,0.5322411
52,4.829750566893424,0.074055664,1741.1005758489373,2470.577634309057,0.05712890625,2.462594,5.2030125
53,4.922630385487528,0.16638333,2436.666631668486,2592.920267019812,0.08935546875,15.517514,17.377325
54,5.015510204081632,0.053380262,3244.7579305503914,2911.1640765625652,0.13134765625,0.029250737,0.7142626
55,5.108390022675737,0.048513878,1824.6512601989575,2437.003642033426,0.06005859375,0.6354457,0.785809
56,5.201269841269841,0.05528332,2682.138482080617,3148.361311591191,0.07177734375,3.0157058,6.1977587
57,5.294149659863946,0.06557616,1218.6514808283607,1919.216385030113,0.04052734375,2.0468154,1.7053269
58,5.38702947845805,0.07525193,1128.1239997565308,2164.6185648974324,0.025390625,1.0354226,2.7804196
59,5.479909297052155,0.22914661,2441.1276798642093,3148.6257714882377,0.0390625,11.477417,15.755353
60,5.572789115646258,0.107977204,1782.9444183182336,2853.4517773569937,0.02685546875,0.08162943,0.50418556
61,5.6656689342403626,0.10806892,1651.3601076933423,2444.279692497887,0.0537109375,3.76258,4.1743693
62,5.758548752834467,0.07168346,3893.958981303843,3008.7850761686027,0.26318359375,7.797345,10.745973
63,5.851428571428571,0.061631024,4337.510497103769,2936.99898512253,0.3125,0.9102719,2.8786812
64,5.944308390022676,0.08472275,3147.4727422253145,2764.9549135179363,0.224609375,5.799625,5.5860815
65,6.03718820861678,0.10190489,3028.662804368273,2672.6384227757476,0.12646484375,0.9968658,2.324415
66,6.130068027210885,0.08341204,2232.351820816314,2702.928479657943,0.05322265625,0.16530447,0.5873971
67,6.222947845804988,0.16120397,1738.2753085610939,2443.3252223044938,0.06201171875,10.045367,9.368929
68,6.315827664399093,0.19334072,1253.0749303674606,1551.9389470292917,0.04833984375,2.1891754,1.0810908
69,6.408707482993197,0.12724845,1390.152434600744,2244.8205571667295,0.037109375,2.6572,4.471715
70,6.501587301587302,0.23893447,1756.1219152462168,2695.357468189238,0.041015625,9.66177,11.559107
71,6.594467120181406,0.18586299,1638.0392002827023,2646.0133729047534,0.01611328125,0.102897316,1.1310331
72,6.6873469387755105,0.18310513,854.8487284585319,1643.863025848782,0.01171875,0.96570116,0.9737931
73,6.780226757369615,0.15509444,2295.0217375949182,3162.988831167626,0.03955078125,5.790262,11.087827
74,6.873106575963718,0.05150354,2352.9946930409264,2989.337228271839,0.060546875,0.5724371,1.1672128
75,6.965986394557823,0.06125867,1379.0312911064916,1959.7689043820853,0.06982421875,2.3234768,2.0974462
76,7.058866213151927,0.15944707,3169.300410539258,2737.064559351666,0.17431640625,17.58804,22.656412
77,7.151746031746032,0.047639094,2516.4966138500577,2732.2482389732695,0.0986328125,0.12533925,0.23864965
78,7.244625850340136,0.041534048,2126.4470501134792,2839.8174745127067,0.07421875,0.40817428,1.0786151
79,7.337505668934241,0.04183218,1691.668285286249,2430.3290939897543,0.05419921875,1.2253778,1.9755628
80,7.430385487528345,0.20263226,915.7603696087657,2059.7368580359594,0.01953125,4.856666,6.4187717
81,7.523265306122449,0.21587566,1811.165507940205,2368.164273746977,0.05615234375,13.65917,13.603397
82,7.616145124716553,0.1340883,2079.540733032187,3032.249367866346,0.0224609375,0.11538122,0.89099073
83,7.7090249433106575,0.14294262,1306.0840500884244,1957.578590597615,0.02490234375,5.0041547,3.5560417
84,7.801904761904762,0.07531083,3261.376164593598,3442.3299152679865,0.0419921875,3.8953257,8.307602
85,7.894784580498866,0.037017763,1863.1808153028946,2761.450371604627,0.07470703125,0.34140924,0.41283476
86,7.987664399092971,0.03613293,1528.0039043362526,2432.8408468284865,0.04443359375,0.7233175,1.8504541
87,8.080544217687075,0.16718611,3127.832538789392,2759.99104182508,0.1279296875,25.220072,27.384
88,8.17342403628118,0.032512024,2937.305229446251,2921.078694903384,0.138671875,0.020598393,0.117125615
89,8.266303854875284,0.027850725,1809.9231478800766,2284.704418475726,0.0595703125,0.40381515,0.69412845
90,8.359183673469389,0.027422292,3282.3198275202285,3240.0703221149397,0.1123046875,3.7979822,8.111273
91,8.452063492063493,0.03478362,2428.9544462405133,2964.301061207956,0.0498046875,1.5052364,2.4561553
92,8.544943310657596,0.065793626,1526.9777664213698,1943.7769526772074,0.04052734375,8.392874,6.0772514
93,8.6378231292517,0.15698278,2436.1369867474154,3106.6911964173364,0.04833984375,6.321302,10.2827835
94,8.730702947845804,0.15161262,1164.8704673179204,2149.7022134610083,0.01806640625,0.51817673,0.7780325
95,8.823582766439909,0.1498317,1772.2411919789304,2785.5948925376056,0.0439453125,2.5510921,5.819374
96,8.916462585034013,0.06835842,1181.688272937239,2028.1126676033173,0.03564453125,0.23250867,0.54475766
97,9.009342403628118,0.046463378,2095.84168623702,2857.259555477661,0.056640625,2.4158988,5.1040106
98,9.102222222222222,0.15966925,2415.858272897419,2435.634779613682,0.08154296875,18.965176,19.226646
99,9.195102040816327,0.049348418,3668.1747386906018,2945.2566138297684,0.1884765625,0.09469594,1.1991577
100,9.287981859410431,0.04298339,2408.620130002927,2719.2733814312173,0.0859375,0.46585855,0.8797467
101,9.380861678004536,0.04631518,3173.6218420835285,3268.343004812183,0.072265625,1.9521346,4.7979627
102,9.47374149659864,0.05573046,1176.6391817567965,1994.7480215838855,0.03759765625,2.3686466,1.7563831
103,9.566621315192744,0.089404054,1009.3004868875495,2116.7106736675396,0.02001953125,0.5695072,2.1979892
104,9.659501133786849,0.19205198,2610.6792173212298,3296.6708431984553,0.03857421875,11.479022,16.36564
105,9.752380952380953,0.11567583,1579.8824954855904,2772.73022318001,0.0205078125,0.15381941,0.47256926
106,9.845260770975056,0.11773493,1724.9413228249937,2860.114182585931,0.05078125,2.4829257,4.1124716
107,9.93814058956916,0.11230576,3773.2130324111267,2997.6386232476098,0.23876953125,12.740321,13.383519
108,10.031020408163265,0.08445032,3602.3011616837534,2697.275395951222,0.28173828125,3.2127724,3.5456254
109,10.12390022675737,0.14704785,2759.0067409966027,2523.5078625737383,0.16357421875,4.4972982,4.8346143
110,10.216780045351474,0.06844354,3654.777620673746,2860.830442119726,0.169921875,0.03875901,1.8793461
111,10.309659863945578,0.058319878,2285.0607139601498,2615.1962842207527,0.08349609375,0.33302295,0.46208468
112,10.402539682539683,0.15752675,1752.644741174964,2385.116335756667,0.06298828125,12.512776,10.577478
113,10.495419501133787,0.15129805,1136.6312353360363,1459.5944189209574,0.05908203125,0.7152968,0.87816006
114,10.588299319727891,0.12016708,1254.218954916465,1973.9753739362334,0.0439453125,1.1098026,2.88762
115,10.681179138321996,0.20866393,2705.4274705539456,3152.215664968556,0.07666015625,12.635537,16.896317
116,10.7740589569161,0.1381891,1328.4683964474157,2130.8964103286994,0.029296875,0.25986943,0.5232076
117,10.866938775510205,0.15289684,852.6368294382056,1661.9427720677302,0.0224609375,0.747742,1.3497366
118,10.95981859410431,0.1047448,2032.0865335286499,2516.650597191969,0.07958984375,7.610576,10.182056
119,11.052698412698414,0.052803244,3124.0111290702366,3342.4017904881166,0.06884765625,0.8191657,3.0724032
120,11.145578231292516,0.060450535,2047.2779456823587,2438.934944090907,0.06591796875,4.174617,3.9278193
121,11.23845804988662,0.10062341,3375.8828918867366,2743.81125770831,0.16796875,10.583409,13.151227
122,11.331337868480725,0.0556663,2790.607220387181,2846.5761358984573,0.08251953125,0.2170499,0.55921453
123,11.42421768707483,0.07852569,2363.7251713474616,2818.284093405852,0.08203125,2.170294,2.6304095
124,11.517097505668934,0.102001145,1334.3127208725969,1884.708250911483,0.0615234375,1.2938218,1.2505606
125,11.609977324263038,0.17820838,1130.3036330253544,2206.947212171086,0.02880859375,2.9414492,5.0961614
126,11.702857142857143,0.23162387,2101.255967510619,2754.0378505346525,0.07470703125,12.892276,14.839872
127,11.795736961451247,0.14868338,1395.5651258662908,2333.2887624856503,0.03369140625,0.011509102,0.276647
128,11.888616780045352,0.1401815,1043.003609812222,1806.6203529403115,0.0244140625,1.8776631,2.2247362
129,11.981496598639456,0.07515521,3248.2592940080167,3252.155144570583,0.1181640625,7.8103294,12.781099
130,12.07437641723356,0.08555732,2059.2459984613324,2488.6050378004743,0.103515625,0.40187946,0.66605026
131,12.167256235827665,0.08292661,1546.0921747236544,1888.9361186464946,0.09521484375,0.8936528,1.3267468
132,12.26013605442177,0.15898988,3219.5092646409635,2801.1072987706607,0.18017578125,17.767466,22.183718
133,12.353015873015874,0.039425712,2628.982573666537,2898.487378276901,0.1181640625,0.08518168,0.16883631
134,12.445895691609977,0.04435783,1825.9943528953008,2418.219633433796,0.08154296875,0.6469564,1.2923332
135,12.538775510204081,0.08201195,1674.2275793959825,1993.3060395710768,0.1064453125,3.946083,4.0161967
136,12.631655328798185,0.05244975,2066.40860569946,2631.283099292088,0.07421875,1.692971,4.3335333
137,12.72453514739229,0.17881285,1718.7252071561668,2149.7464818839026,0.05712890625,13.452377,12.411412
138,12.817414965986394,0.15031786,1819.7368548441461,2659.6106159019237,0.0458984375,0.39936543,1.6300261
139,12.910294784580499,0.14885494,1076.7416967554932,1989.4010277357668,0.021484375,0.34681448,0.9222886
140,13.003174603174603,0.15627186,2361.199346066564,3008.0980214135698,0.05517578125,7.435426,11.688378
141,13.096054421768708,0.079605974,1305.5811844722066,1993.1463277050964,0.06640625,0.41646773,0.49313855
142,13.188934240362812,0.06387245,1462.854086852815,2129.790207187864,0.07861328125,0.6147647,2.3901222
143,13.281814058956916,0.20931603,2811.004285370927,2735.630236125965,0.14111328125,19.87342,23.384771
144,13.374693877551021,0.04939848,2572.352545843061,2763.3607820349225,0.123046875,0.0,0.1839621
145,13.467573696145125,0.04327226,1662.6734577000752,2225.6802419146093,0.06640625,0.5054774,0.80707175
146,13.56045351473923,0.06983914,2514.0359063696305,2810.5753685434292,0.07958984375,6.785688,9.535269
147,13.653333333333334,0.17741099,1091.665569703943,1834.1516430401537,0.03271484375,4.1606946,3.308379
148,13.746213151927437,0.072465815,1353.1614483696262,2078.1836358165738,0.03515625,0.12549977,0.9857696
149,13.839092970521541,0.16075791,2205.373136861991,2909.7231155202626,0.041015625,8.2491865,11.831998
150,13.931972789115646,0.12197034,1805.2556727705587,2588.468747348553,0.04052734375,0.74567413,1.4603342
151,14.02485260770975,0.11746515,2920.314929718673,3020.930828567469,0.13623046875,5.8715024,8.772595
152,14.117732426303855,0.09618112,4064.252242476179,2823.263683690552,0.2802734375,2.9293747,4.390543
153,14.210612244897959,0.08372407,3556.4776200983515,2830.3502351903776,0.2314453125,1.8209131,2.415242
154,14.303492063492063,0.21373846,2424.826098895951,2478.287121888765,0.1259765625,9.020907,8.837906
155,14.396371882086168,0.11277238,2121.9424736530655,2480.521558803825,0.08740234375,0.06540605,0.25234774
156,14.489251700680272,0.111460686,1488.912940858113,2042.756683609005,0.05029296875,0.48039854,1.1813695
157,14.582131519274377,0.13087611,2062.493914867049,2632.63611743457,0.0712890625,11.233852,12.463086
158,14.675011337868481,0.19397083,1277.9341414874534,1839.2683982449344,0.04052734375,0.49328232,0.70546293
159,14.767891156462586,0.1282271,1131.3741684868323,1842.2159566124535,0.0419921875,1.0168731,1.8065397
160,14.86077097505669,0.1681931,2549.6179064105722,3131.15977644739,0.0400390625,9.758649,14.662973
161,14.953650793650795,0.14810146,1497.4473593419912,2411.456297774101,0.0234375,0.88199866,0.96241426
162,15.046530612244897,0.1399196,1505.959847013103,2489.243765897348,0.04150390625,1.0596757,2.5804048
163,15.139410430839002,0.06801904,1503.3646065616736,2167.5340120882697,0.0693359375,1.3016138,1.8705864
164,15.232290249433106,0.045283627,2911.409505125184,3222.0154959618717,0.08251953125,2.6015625,6.0730333
165,15.32517006802721,0.117662326,2491.791215786326,2461.9667904993375,0.0947265625,13.141292,12.345618
166,15.418049886621315,0.048536286,3584.0167513797223,2885.1626269326007,0.1953125,0.55632824,2.144376
167,15.51092970521542,0.044772513,2536.315106052044,2730.753773745212,0.09033203125,0.33812073,0.7860347
168,15.603809523809524,0.06886543,3288.45441809985,3119.650866687909,0.09423828125,3.8689346,6.6492853
169,15.696689342403628,0.07209454,1237.5938251429318,1878.4774605893633,0.0517578125,2.4083188,1.6859319
170,15.789569160997733,0.07610497,1132.813729748521,2132.01797929037,0.03271484375,0.77960145,2.1939769
171,15.882448979591837,0.18965681,2961.357949449136,3167.0049017189485,0.07958984375,13.40414,18.434593
172,15.975328798185942,0.11724228,1492.9666387135526,2417.1608300629146,0.0283203125,0.3401938,0.51362544
173,16.068208616780044,0.11894867,1154.8214842866178,2170.04860971017,0.03662109375,0.556998,1.5902327
174,16.16108843537415,0.06630133,2449.3830276462654,2741.153277733589,0.1220703125,4.390005,6.1094627
175,16.253968253968253,0.05497618,3245.6275003048568,3192.8144954212307,0.12646484375,2.5284605,4.7743087
176,16.34684807256236,0.12998374,2392.88563617933,2431.908142693181,0.103515625,12.184329,10.5551815
177,16.439727891156462,0.081495866,3246.2083360918023,2665.624362786744,0.189453125,1.2480396,2.9967191
178,16.532607709750568,0.035029095,2769.0840016703746,2940.873005663536,0.107421875,0.19480269,0.43878803
179,16.62548752834467,0.048946436,3276.3134332939158,3056.65251207844,0.11376953125,5.991918,7.285975
180,16.718367346938777,0.046444993,1787.9101702055993,2155.8711342568117,0.109375,0.48787543,0.500009
181,16.81124716553288,0.042260155,1827.4146114024943,2338.4942752715465,0.07861328125,1.627392,3.4559798
182,16.904126984126986,0.2378427,2222.3247703021793,2936.534738203832,0.056640625,15.3305645,17.701054
183,16.99700680272109,0.12863111,1175.2778353414953,2079.8940193602075,0.021484375,0.104779415,0.20216754
184,17.08988662131519,0.13386169,844.8103238584106,1676.0663561010394,0.0185546875,0.39046404,1.252361
185,17.182766439909297,0.1463562,1912.9506020141391,2674.7254042743652,0.0751953125,8.831383,11.705895
186,17.2756462585034,0.060465902,2926.2126084314623,3243.2065084904752,0.07568359375,0.5290208,2.3280115
187,17.368526077097506,0.05739818,1422.5640902106807,1948.1541393643054,0.06787109375,1.8111027,1.7570804
188,17.46140589569161,0.13536061,3177.7619179747917,2697.93735948974,0.16552734375,17.093874,21.34425
189,17.554285714285715,0.049408454,2657.917789539845,2970.3475211062214,0.07568359375,0.12103836,0.29531065
190,17.647165532879818,0.04975904,3382.088946874545,3221.056683285034,0.12353515625,2.4990423,4.461848
191,17.740045351473924,0.048088603,2091.8397491936316,2591.007442006282,0.0810546875,1.0903426,1.1469083
192,17.832925170068027,0.12469645,1579.447806770866,2593.608568167692,0.03271484375,3.8281016,5.384499
193,17.925804988662133,0.23988837,2211.2584968398232,2445.6784349457166,0.10009765625,15.830237,15.702987
194,18.018684807256236,0.1507965,2258.5025195021185,2908.812011092702,0.06396484375,0.13299519,0.6051392
195,18.11156462585034,0.14106055,1297.2341901164036,2231.3055053030953,0.03125,0.1785492,0.699191
196,18.204444444444444,0.15542918,2240.2081081655992,3086.394415305029,0.03515625,5.8045297,8.762169
197,18.297324263038547,0.15843017,1898.3409920425038,2333.966251174529,0.03857421875,5.1020308,5.1165767
198,18.390204081632653,0.14855574,1393.6094505977544,1753.6515680042437,0.10107421875,1.1907289,0.8757857
199,18.483083900226756,0.15768734,2169.6401007358418,2690.9121476887294,0.04736328125,3.7240815,7.219695
200,18.575963718820862,0.09063881,2720.353822265498,3077.5638384875424,0.068359375,0.65655595,2.6782153
201,18.668843537414965,0.1364743,2437.2862223850284,2726.081294716584,0.10498046875,10.491289,10.073016
202,18.76172335600907,0.11936436,3093.974234082116,2898.081141048719,0.1572265625,1.519405,3.1404555
203,18.854603174603174,0.07603035,3314.1765351864105,3075.3908326598394,0.13720703125,0.6395169,1.4966884
204,18.94748299319728,0.21059193,1968.7709314629988,2562.7418730234963,0.091796875,7.9756055,8.88959
205,19.040362811791383,0.1553637,2505.5621221754036,3104.083204470937,0.06787109375,0.21104205,1.5417646
206,19.13324263038549,0.16852342,881.1512471766476,1711.7769624877933,0.02099609375,1.503313,0.9622511
207,19.22612244897959,0.19336684,2042.1257623181966,2390.092243183887,0.0615234375,11.394481,14.371186
208,19.319002267573698,0.17999537,2168.576828972951,2135.5616557761273,0.09912109375,2.430415,3.2078483
209,19.4118820861678,0.06910689,1793.6132358230798,2029.4689885650935,0.09130859375,1.3322562,1.024917
210,19.504761904761907,0.1660827,3210.4267205796505,2823.9097940385577,0.1904296875,14.610873,19.831081
211,19.59764172335601,0.037216224,3958.861742771795,3189.346481723931,0.17431640625,0.051945493,0.3233691
212,19.690521541950112,0.07110436,2753.580029185867,2586.918665230235,0.13623046875,3.7020261,2.6876411
213,19.783401360544218,0.05791548,2198.2080776968855,2750.320299282611,0.06640625,1.2510452,2.3302908
214,19.87628117913832,0.23223488,1297.1358497685487,2294.1913224297114,0.04150390625,7.1455936,6.62277
215,19.969160997732427,0.095283054,1775.9447489996433,2080.2454098173534,0.046875,4.0234857,4.531989
216,20.06204081632653,0.14791048,2310.423479010693,2633.8200442121924,0.09423828125,4.012266,5.2865934
217,20.154920634920636,0.10486846,1774.9957060741012,2329.7038762814827,0.0498046875,2.5717869,2.2639823
218,20.24780045351474,0.1047732,2654.3281222660153,3161.4064956355123,0.03955078125,3.6476681,6.311232
219,20.340680272108845,0.15878603,1543.383304360376,1765.6397157073325,0.072265625,5.225267,2.7716575
220,20.433560090702947,0.14466889,1415.8017300491592,1791.573892102887,0.07470703125,0.8654469,2.497508
221,20.526439909297054,0.18713686,2522.7760447186724,2599.5114167002607,0.11767578125,13.996271,18.27338
222,20.619319727891156,0.07569018,3334.5826572609953,2791.565381213757,0.1875,0.13020566,0.8720983
223,20.712199546485262,0.07625744,1852.6062988530077,1836.3669771601483,0.1328125,1.0352056,0.91501087
224,20.805079365079365,0.09803991,2592.4654121612302,2670.9641608994657,0.12744140625,3.7809048,7.671936
225,20.897959183673468,0.059573457,1798.7230575073795,2329.5727692370833,0.0810546875,3.4118416,2.4745748
226,20.990839002267574,0.056690913,1945.9724141385586,2578.5491017527347,0.05615234375,1.3690573,2.843821
227,21.083718820861677,0.1925553,2648.7661506075974,3176.6865436260628,0.05859375,10.767745,13.448931
228,21.176598639455783,0.1553853,1400.2167753039648,2290.9412104422727,0.02685546875,0.57708496,0.93116814
229,21.269478458049885,0.15814608,1438.2531697442425,2194.2059263938995,0.0341796875,3.1477003,3.7662683
230,21.36235827664399,0.15231608,1356.5712515685425,2189.2792207760685,0.03759765625,0.98573047,3.143521
231,21.455238095238094,0.1485076,2012.184760323219,2941.8923052088235,0.03466796875,2.9648194,5.5590315
232,21.5481179138322,0.10996489,1904.6077772448791,2354.4873489865995,0.046875,4.243407,4.779497
233,21.640997732426303,0.10188169,3279.8857992535895,2671.164100714165,0.16552734375,6.6570163,8.776573
234,21.73387755102041,0.04517381,3145.87475613114,2995.019389292948,0.0927734375,0.07660548,0.6636482
235,21.826757369614512,0.04814644,3007.307233876217,3235.2812187643203,0.09423828125,1.7127097,3.0168478
236,21.91963718820862,0.045651346,1717.5149870878436,2293.6103397704187,0.0693359375,1.3497435,1.109038
237,22.01251700680272,0.17398177,1695.0176970024154,2291.618593926487,0.0712890625,8.1524725,8.5405655
238,22.105396825396827,0.23598483,2091.8694417543484,2772.4443558712574,0.07470703125,7.673811,10.324962
239,22.19827664399093,0.17833747,1306.5879591681937,1842.7482840695045,0.076171875,1.1207329,0.58412826
240,22.291156462585032,0.13966702,1185.1863156620725,1777.7374853722383,0.0458984375,1.3033051,2.4463282
241,22.38403628117914,0.12356934,3329.782482348966,3298.5980269056868,0.08642578125,9.17003,14.4405
242,22.47691609977324,0.05076487,3975.4309932276124,3297.565958917304,0.20751953125,0.30890197,1.6290151
243,22.569795918367348,0.040498406,3511.6913319134856,3083.5213856094315,0.21337890625,0.88783675,2.1251328
244,22.66267573696145,0.12224829,3376.5588483071842,2796.488159152837,0.15283203125,11.015651,12.403607
245,22.755555555555556,0.06815505,2222.4863185592944,2722.3973089957617,0.05517578125,0.14916635,0.17191167
246,22.84843537414966,0.100500785,1430.9569721333828,2071.610552529519,0.04931640625,5.140038,4.497218
247,22.941315192743765,0.17025562,1238.5150253773788,1523.9185393010648,0.05859375,3.712381,2.0541666
248,23.034195011337868,0.11330262,1694.0235400673077,2437.3095159366976,0.04052734375,3.1365056,6.1712794
249,23.127074829931974,0.24286398,1959.0213627588794,2484.176552122669,0.0556640625,11.55651,13.566085
250,23.219954648526077,0.18149328,1520.8426955250357,2423.3496362010465,0.03759765625,0.22076723,0.5274394
251,23.312834467120183,0.18429889,800.4595172140904,1784.366570517114,0.02099609375,0.3143175,0.537205
252,23.405714285714286,0.1837847,2607.8053821318726,3257.182945620271,0.03173828125,9.1381,14.198647
253,23.49859410430839,0.0842851,2431.720238487989,2777.4792569092065,0.0986328125,2.741619,2.8224661
254,23.591473922902495,0.051167347,1993.3687917827826,2492.4227277012374,0.04443359375,0.47895542,0.90718865
255,23.684353741496597,0.18603548,2975.997456475387,2738.757013168964,0.142578125,19.020475,20.767101
256,23.777233560090703,0.09664675,2129.078642662178,2393.2596819239766,0.09765625,0.20569988,0.21536171
257,23.870113378684806,0.039209682,1650.5531569966163,2184.0990273302923,0.068359375,0.62963265,0.9920361
258,23.962993197278912,0.15419605,2121.44154369273,2226.5749834287535,0.107421875,8.264442,9.444362
259,24.055873015873015,0.24057208,1201.331688535565,2286.4453743453646,0.06396484375,4.534223,4.836173
260,24.14875283446712,0.09525509,1937.9888145548516,2243.281743625637,0.0908203125,4.752681,4.7959957
261,24.241632653061224,0.1632495,3164.1618743487707,3399.2166329600195,0.0791015625,3.381002,7.7465496
262,24.33451247165533,0.16451356,1858.871883012915,2317.0287578007037,0.06494140625,5.8154736,3.3573937
263,24.427392290249433,0.13696632,2117.0653759230936,2965.736003509357,0.04443359375,1.609617,3.905808
264,24.52027210884354,0.12171397,2783.722791059017,3122.7069231041896,0.0810546875,2.089778,4.2672873
265,24.61315192743764,0.047258627,5092.807351021994,2903.936946774254,0.2705078125,2.8379972,5.844971
266,24.706031746031748,0.1755295,2659.823469476097,2605.693285870225,0.17236328125,14.103459,9.4668045
267,24.79891156462585,0.06686881,3140.2337544115417,2709.631244598568,0.16748046875,0.061798744,0.7231846
268,24.891791383219953,0.039492182,2319.438300469293,2321.1137318475503,0.1171875,0.40957192,0.81282544
269,24.98467120181406,0.034159806,3958.4037908542605,3195.2536376145977,0.12255859375,4.750513,9.272177
270,25.077551020408162,0.023407396,3207.900500796621,3258.92130060577,0.09326171875,0.53092766,1.0744965
